exp_id,support_type,configuration,test_direction_code,mode,fit_group,candidate_channel_count,candidate_channels,auxiliary_valid_channel_count,auxiliary_valid_channels,decision_class,fft_target_estimate_hz,time_domain_estimate_median_hz,time_domain_estimate_min_hz,time_domain_estimate_max_hz,fft_time_relative_difference_median_pct,N_decay_valid_min,N_decay_valid_median,N_decay_all_min,final_adopted_frequency_hz,final_frequency_source,final_channel_or_aggregation,selection_reason,included_stiffness_baseline,included_stiffness_29_excluded_sensitivity,damping_valid_channel_count,included_damping_baseline,included_damping_29_excluded_sensitivity,included_NLI_baseline,included_NLI_29_excluded_sensitivity,auxiliary_note_counts
TB_07+13_MidTop_RA,TB,TB_07+13_MidTop,RA,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",8,"ch_01,ch_02,ch_03,ch_04,ch_11,ch_16,ch_17,ch_18",auxiliary-rule-supported,0.317299991846,0.330019141389,0.306478781152,0.358196359442,4.00855652995,20.2030933508,119.7310863,7.99446848456,0.3173,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:3; invalid: method_disagreement:7; invalid: poor_band_rejection:2; quantitative:8
TB_07+13_MidTop_RA,TB,TB_07+13_MidTop,RA,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",8,"ch_03,ch_04,ch_05,ch_06,ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.356499999762,0.341840073452,0.317651917029,0.358400207968,-4.11218129589,24.2308415338,65.9210388309,2.78515624814,0.3565,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,fast-decay:1; invalid: low_r_squared:2; invalid: method_disagreement:2; invalid: poor_band_rejection:7; quantitative:8
TB_07+13_MidTop_RA,TB,TB_07+13_MidTop,RA,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",5,"ch_01,ch_02,ch_17,ch_18,ch_19",auxiliary-rule-supported,0.287600010633,0.306326390144,0.302704535292,0.319785274847,6.51125828154,35.0231527749,47.2402861866,2.83668518488,0.2876,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,5,True,True,True,True,fast-decay:2; invalid: low_r_squared:3; invalid: method_disagreement:5; invalid: poor_band_rejection:5; quantitative:5
TB_07+13_MidTop_RR,TB,TB_07+13_MidTop,RR,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",5,"ch_11,ch_15,ch_16,ch_17,ch_18",auxiliary-rule-supported,0.318899989128,0.342970393081,0.305125870524,0.3437894437,7.5479475614,19.7755304558,27.6857171261,5.26309353057,0.3189,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,5,True,True,True,True,invalid: low_r_squared:3; invalid: method_disagreement:9; invalid: poor_band_rejection:3; quantitative:5
TB_07+13_MidTop_RR,TB,TB_07+13_MidTop,RR,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",8,"ch_03,ch_04,ch_05,ch_06,ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.356499999762,0.344359370472,0.317793309724,0.357651976725,-3.40550611431,25.414564133,77.079059241,14.2739034905,0.3565,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:1; invalid: method_disagreement:6; invalid: poor_band_rejection:5; quantitative:8
TB_07+13_MidTop_RR,TB,TB_07+13_MidTop,RR,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",4,"ch_01,ch_02,ch_17,ch_18",auxiliary-rule-supported,0.287000000477,0.310682663659,0.305022665051,0.316212310567,8.25179900432,47.0857940782,105.677002026,3.13905963522,0.287,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,2,True,True,False,False,fast-decay:2; invalid: low_r_squared:4; invalid: method_disagreement:5; invalid: poor_band_rejection:5; quantitative:4
TB_07+13_Mid_AA,TB,TB_07+13_Mid,AA,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",7,"ch_01,ch_11,ch_12,ch_15,ch_16,ch_17,ch_18",auxiliary-rule-supported,0.326799988747,0.350086545433,0.312797620763,0.351662189951,7.12562958651,40.0520837408,40.94571831,8.52104826658,0.3268,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:5; invalid: method_disagreement:8; quantitative:7
TB_07+13_Mid_AA,TB,TB_07+13_Mid,AA,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",4,"ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.36210000515,0.350805214902,0.350086865303,0.351785233585,-3.11924608869,48.303307857,54.0850129542,9.7597538588,0.3621,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,4,True,True,True,True,invalid: low_r_squared:2; invalid: method_disagreement:9; invalid: poor_band_rejection:5; quantitative:4
TB_07+13_Mid_AA,TB,TB_07+13_Mid,AA,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",4,"ch_01,ch_02,ch_17,ch_18",auxiliary-rule-supported,0.295300006866,0.321163142276,0.312867037428,0.329326719309,8.75825763915,36.5085895089,104.998699825,21.5707500716,0.2953,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,2,True,True,False,False,invalid: low_r_squared:8; invalid: method_disagreement:3; invalid: poor_band_rejection:5; quantitative:4
TB_07+13_Mid_AR,TB,TB_07+13_Mid,AR,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",6,"ch_11,ch_12,ch_15,ch_16,ch_17,ch_18",auxiliary-rule-supported,0.32800000906,0.352511082605,0.31231308535,0.352784444063,7.47288806946,33.5685705272,36.0831005967,9.00081224862,0.328,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:4; invalid: method_disagreement:8; invalid: poor_band_rejection:2; quantitative:6
TB_07+13_Mid_AR,TB,TB_07+13_Mid,AR,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",6,"ch_03,ch_04,ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.36210000515,0.353105344899,0.352510779522,0.375216999077,-2.48402654597,39.7460519053,43.4588805181,8.73425043422,0.3621,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,4,True,True,True,True,invalid: low_r_squared:5; invalid: method_disagreement:4; invalid: poor_band_rejection:5; quantitative:6
TB_07+13_Mid_AR,TB,TB_07+13_Mid,AR,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",2,"ch_17,ch_18",auxiliary-rule-supported,0.296799987555,0.312638087807,0.312602128536,0.312674047077,5.3362873707,32.1725547309,32.2015372497,3.24623799188,0.2968,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,2,True,True,False,False,fast-decay:2; invalid: low_r_squared:4; invalid: method_disagreement:7; invalid: poor_band_rejection:5; quantitative:2
TB_07+13_Mid_RA,TB,TB_07+13_Mid,RA,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",6,"ch_11,ch_12,ch_15,ch_16,ch_17,ch_18",auxiliary-rule-supported,0.319200009108,0.351880637477,0.313241150937,0.353105833308,10.2382918035,30.4859310298,32.4964920872,23.971122684,0.3192,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:4; invalid: method_disagreement:10; quantitative:6
TB_07+13_Mid_RA,TB,TB_07+13_Mid,RA,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",4,"ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.374000012875,0.353453186656,0.352747226525,0.354501459533,-5.49380361276,38.2399679164,38.5138107258,7.99862607535,0.374,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,4,True,True,True,True,invalid: low_r_squared:3; invalid: method_disagreement:10; invalid: poor_band_rejection:3; quantitative:4
TB_07+13_Mid_RA,TB,TB_07+13_Mid,RA,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",2,"ch_17,ch_18",auxiliary-rule-supported,0.300900012255,0.313391949693,0.313314570121,0.313469329265,4.15152440332,40.9620903783,41.0943359336,22.9788914159,0.3009,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,2,True,True,False,False,invalid: low_r_squared:5; invalid: method_disagreement:8; invalid: poor_band_rejection:5; quantitative:2
TB_07+13_Mid_RR,TB,TB_07+13_Mid,RR,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",8,"ch_03,ch_04,ch_11,ch_12,ch_15,ch_16,ch_17,ch_18",auxiliary-rule-supported,0.33030000329,0.351905868555,0.317468251486,0.369865865502,6.54128521038,29.4494161734,40.8358647018,14.1280871907,0.3303,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:5; invalid: method_disagreement:7; quantitative:8
TB_07+13_Mid_RR,TB,TB_07+13_Mid,RR,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",8,"ch_03,ch_04,ch_05,ch_06,ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.359299987555,0.352161324179,0.328376926673,0.369981625595,-1.9868253891,32.7718596548,98.4740302591,6.35091472002,0.3593,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:1; invalid: method_disagreement:5; invalid: poor_band_rejection:6; quantitative:8
TB_07+13_Mid_RR,TB,TB_07+13_Mid,RR,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",3,"ch_01,ch_17,ch_18",auxiliary-rule-supported,0.298900008202,0.31584651854,0.315845205927,0.329064205854,5.66962525045,37.4499890576,37.4791616984,2.24758757867,0.2989,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,2,True,True,False,False,fast-decay:1; invalid: low_r_squared:6; invalid: method_disagreement:5; invalid: poor_band_rejection:5; quantitative:3
TB_07_A,TB,TB_07,A,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",6,"ch_09,ch_10,ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.609899997711,0.618420155989,0.61512409224,0.636028468634,1.39697627645,26.5044242005,35.5278946667,15.2474999428,0.6099,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:1; invalid: method_disagreement:4; invalid: poor_band_rejection:9; quantitative:6
TB_07_A,TB,TB_07,A,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",1,ch_10,auxiliary-rule-supported,0.696500003338,0.635047896503,0.635047896503,0.635047896503,-8.8229872994,35.9808419224,35.9808419224,3.46891826662,0.6965,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,1,True,True,False,False,fast-decay:1; invalid: low_r_squared:2; invalid: method_disagreement:5; invalid: poor_band_rejection:11; quantitative:1
TB_07_A,TB,TB_07,A,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",1,ch_07,auxiliary-rule-supported,0.46819999814,0.46858725422,0.46858725422,0.46858725422,0.0827116790172,273.604233453,273.604233453,2.83495098874,0.4682,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,1,True,True,False,False,fast-decay:1; invalid: low_r_squared:3; invalid: method_disagreement:9; invalid: poor_band_rejection:6; quantitative:1
TB_07_R,TB,TB_07,R,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",6,"ch_09,ch_10,ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.60949999094,0.618691017442,0.61512409224,0.636028468634,1.50796171266,26.3084576089,35.2069746267,14.7018102315,0.6095,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:1; invalid: method_disagreement:4; invalid: poor_band_rejection:9; quantitative:6
TB_07_R,TB,TB_07,R,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",1,ch_10,auxiliary-rule-supported,0.696200013161,0.635047896503,0.635047896503,0.635047896503,-8.78369944005,35.8973258386,35.8973258386,3.53537328683,0.6962,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,1,True,True,False,False,fast-decay:1; invalid: low_r_squared:2; invalid: method_disagreement:6; invalid: poor_band_rejection:10; quantitative:1
TB_07_R,TB,TB_07,R,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",0,,manual-critical,0.467700004578,,,,,,,2.83178321772,0.4677,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,No channel passed all auxiliary rules; the frozen historical condition-level frequency therefore remains manual-critical.,True,False,0,False,False,False,False,fast-decay:2; invalid: low_r_squared:3; invalid: method_disagreement:9; invalid: poor_band_rejection:6
TB_07_Top_A,TB,TB_07_Top,A,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",6,"ch_09,ch_10,ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.562799990177,0.550784774178,0.547485217899,0.558555203873,-2.13489982382,25.8866046282,28.9093752354,5.11140579079,0.5628,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:3; invalid: method_disagreement:3; invalid: poor_band_rejection:7; invalid: too_short:1; quantitative:6
TB_07_Top_A,TB,TB_07_Top,A,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",5,"ch_09,ch_10,ch_12,ch_15,ch_19",auxiliary-rule-supported,0.598999977112,0.558962744015,0.548948236293,0.585142398582,-6.68401245851,28.5458231092,29.1310460869,7.72146910496,0.599,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,5,True,True,True,True,invalid: method_disagreement:6; invalid: poor_band_rejection:9; quantitative:5
TB_07_Top_A,TB,TB_07_Top,A,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",4,"ch_05,ch_06,ch_09,ch_10",auxiliary-rule-supported,0.425599992275,0.424133556541,0.423762782364,0.424541884158,-0.344557274604,233.498158002,271.423756354,3.20034170191,0.4256,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,4,True,True,True,True,fast-decay:3; invalid: low_r_squared:3; invalid: method_disagreement:7; invalid: poor_band_rejection:3; quantitative:4
TB_07_Top_R,TB,TB_07_Top,R,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",9,"ch_01,ch_02,ch_04,ch_05,ch_06,ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.529399991035,0.531417972151,0.526976401039,0.533839348328,0.381182687917,23.0578577896,44.7714101819,4.65294946121,0.5294,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,fast-decay:2; invalid: low_r_squared:1; invalid: method_disagreement:2; invalid: poor_band_rejection:6; quantitative:9
TB_07_Top_R,TB,TB_07_Top,R,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",10,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_07,ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.571200013161,0.531587749774,0.521784503,0.535106644322,-6.9349199009,18.6309450693,39.6883192344,9.20386005206,0.5712,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,8,True,True,True,True,invalid: low_r_squared:4; invalid: method_disagreement:1; invalid: poor_band_rejection:5; quantitative:10
TB_07_Top_R,TB,TB_07_Top,R,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",0,,manual-critical,0.422399997711,,,,,,,4.70253693452,0.4224,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,No channel passed all auxiliary rules; the frozen historical condition-level frequency therefore remains manual-critical.,True,False,0,False,False,False,False,fast-decay:2; invalid: low_r_squared:7; invalid: method_disagreement:7; invalid: poor_band_rejection:4
TB_13+07_MidTop_AA,TB,TB_13+07_MidTop,AA,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",9,"ch_01,ch_02,ch_11,ch_12,ch_13,ch_15,ch_16,ch_17,ch_18",auxiliary-rule-supported,0.316799998283,0.322882696716,0.300483247764,0.338367590084,1.92004370766,7.27030652061,39.1358877879,7.27030652061,0.3168,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,7,True,True,True,True,invalid: low_r_squared:6; invalid: method_disagreement:5; quantitative:9
TB_13+07_MidTop_AA,TB,TB_13+07_MidTop,AA,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",5,"ch_11,ch_12,ch_15,ch_16,ch_20",auxiliary-rule-supported,0.355800002813,0.33823377704,0.337848436365,0.342912414257,-4.93710669892,30.9934536051,43.9885505878,22.2722262561,0.3558,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,5,True,True,True,True,invalid: low_r_squared:1; invalid: method_disagreement:8; invalid: poor_band_rejection:6; quantitative:5
TB_13+07_MidTop_AA,TB,TB_13+07_MidTop,AA,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",4,"ch_01,ch_02,ch_17,ch_18",auxiliary-rule-supported,0.287900000811,0.308142482,0.300118426731,0.316004472711,7.03108062959,48.8922721577,162.969797269,5.3981250152,0.2879,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,2,True,True,False,False,invalid: low_r_squared:4; invalid: method_disagreement:6; invalid: poor_band_rejection:6; quantitative:4
TB_13+07_MidTop_AR,TB,TB_13+07_MidTop,AR,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",7,"ch_02,ch_11,ch_12,ch_15,ch_16,ch_17,ch_18",auxiliary-rule-supported,0.314700007439,0.337055117339,0.301021095241,0.33976175151,7.10362547577,34.4201874336,40.7204186425,16.5647698815,0.3147,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:6; invalid: method_disagreement:6; invalid: poor_band_rejection:1; quantitative:7
TB_13+07_MidTop_AR,TB,TB_13+07_MidTop,AR,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",6,"ch_03,ch_11,ch_12,ch_15,ch_16,ch_19",auxiliary-rule-supported,0.353399991989,0.339557332567,0.33724693067,0.354258794678,-3.91699483191,26.2979423439,42.1385315448,19.499127278,0.3534,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,5,True,True,True,True,invalid: low_r_squared:1; invalid: method_disagreement:6; invalid: poor_band_rejection:7; quantitative:6
