exp_id,channel_id,mode,f_target_hz,f_peakcount_hz,delta_f_over_f_target_pct,N_decay,valid,note
TB_07+13_MidTop_RR,ch_02,axial,0.3188999891281128,0.31627351679386456,-0.8236037703949527,186.35692602674965,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_03,axial,0.3188999891281128,0.3573045432490758,12.042820768342706,79.66252477415799,False,invalid: low_r_squared
TB_07+13_MidTop_RR,ch_04,axial,0.3188999891281128,0.35735655952790224,12.059131925633324,101.92947734003664,False,invalid: poor_band_rejection
TB_07+13_MidTop_RR,ch_05,axial,0.3188999891281128,0.31670199973320257,-0.6892409751783407,67.26780700671674,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_06,axial,0.3188999891281128,0.31665102085853347,-0.7052268254157372,67.11199247202873,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_07,axial,0.3188999891281128,0.29095941486474614,-8.761547574760812,181.71664417494537,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_08,axial,0.3188999891281128,0.3357378558821273,5.279983483238741,14.26331225373745,False,invalid: low_r_squared
TB_07+13_MidTop_RR,ch_09,axial,0.3188999891281128,0.3177432143770139,-0.36273903748368014,23.01437441539764,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_10,axial,0.3188999891281128,0.31763654211784914,-0.3961891042135103,22.42265548557043,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_11,axial,0.3188999891281128,0.3436237182835308,7.752815929224016,19.775530455815794,True,quantitative
TB_07+13_MidTop_RR,ch_12,axial,0.3188999891281128,0.3458443790514542,8.449166146731022,22.827499021768567,False,invalid: poor_band_rejection
TB_07+13_MidTop_RR,ch_13,axial,0.3188999891281128,0.318479648929267,-0.13180941146941447,73.12274702711105,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_14,axial,0.3188999891281128,0.3183967593372417,-0.1578017585535008,64.02905871713162,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_15,axial,0.3188999891281128,0.3437894436995673,7.804783762929388,27.68571712614298,True,quantitative
TB_07+13_MidTop_RR,ch_16,axial,0.3188999891281128,0.34297039308081734,7.547947561401346,27.125186615252495,True,quantitative
TB_07+13_MidTop_RR,ch_17,axial,0.3188999891281128,0.3051258705241086,-4.319259665597121,53.59611801280976,True,quantitative
TB_07+13_MidTop_RR,ch_18,axial,0.3188999891281128,0.305307527112835,-4.262296167660658,53.59611801280976,True,quantitative
TB_07+13_MidTop_RR,ch_19,axial,0.3188999891281128,0.3303246265267191,3.582514201346263,5.26309353057146,False,invalid: low_r_squared
TB_07+13_MidTop_RR,ch_20,axial,0.3188999891281128,0.3451681256411977,8.237107998938225,17.377561987566953,False,invalid: poor_band_rejection
TB_07+13_MidTop_RR,ch_01,planar_rotation,0.3564999997615814,0.3166138209416441,-11.188268961181556,211.39313820362537,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_02,planar_rotation,0.3564999997615814,0.3164642002967338,-11.23023828657016,203.52495861388743,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_03,planar_rotation,0.3564999997615814,0.35765197672471954,0.32313519324222667,142.46048719472589,True,quantitative
TB_07+13_MidTop_RR,ch_04,planar_rotation,0.3564999997615814,0.35748493688470484,0.2762796981156021,121.36304180383533,True,quantitative
TB_07+13_MidTop_RR,ch_05,planar_rotation,0.3564999997615814,0.3178581430270233,-10.839230507826326,173.06256838425998,True,quantitative
TB_07+13_MidTop_RR,ch_06,planar_rotation,0.3564999997615814,0.3177933097238521,-10.857416567634056,173.13208588421344,True,quantitative
TB_07+13_MidTop_RR,ch_07,planar_rotation,0.3564999997615814,0.34446530373228157,-3.375791314824226,23.708640334144235,False,invalid: poor_band_rejection
TB_07+13_MidTop_RR,ch_08,planar_rotation,0.3564999997615814,0.33954643744303664,-4.755557455787633,21.619764235541222,False,invalid: poor_band_rejection
TB_07+13_MidTop_RR,ch_09,planar_rotation,0.3564999997615814,0.32112257692417384,-9.923540774492889,170.34689398607614,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_10,planar_rotation,0.3564999997615814,0.3211299691672696,-9.921467214015832,169.72038088649512,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_11,planar_rotation,0.3564999997615814,0.345653977325099,-3.0423625368123353,25.72789198279381,True,quantitative
TB_07+13_MidTop_RR,ch_12,planar_rotation,0.3564999997615814,0.3451682911149368,-3.1785999030078527,25.414564133003356,True,quantitative
TB_07+13_MidTop_RR,ch_13,planar_rotation,0.3564999997615814,0.3193098191944992,-10.432028216536922,146.04642800232767,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_14,planar_rotation,0.3564999997615814,0.31924599996834374,-10.449929822763606,134.38363746012746,False,invalid: method_disagreement
TB_07+13_MidTop_RR,ch_15,planar_rotation,0.3564999997615814,0.3435504498294438,-3.63241232560952,32.795076678067446,True,quantitative
TB_07+13_MidTop_RR,ch_16,planar_rotation,0.3564999997615814,0.3433073998134302,-3.7005890482395754,31.71573727878928,True,quantitative
TB_07+13_MidTop_RR,ch_17,planar_rotation,0.3564999997615814,0.30982450338767803,-13.092705863988453,114.15657612365483,False,invalid: poor_band_rejection
TB_07+13_MidTop_RR,ch_18,planar_rotation,0.3564999997615814,0.30981972005712183,-13.094047611690948,112.76373062458634,False,invalid: poor_band_rejection
TB_07+13_MidTop_RR,ch_19,planar_rotation,0.3564999997615814,0.3403878719801213,-4.519530937513464,14.273903490453957,False,invalid: low_r_squared
TB_07+13_MidTop_RR,ch_20,planar_rotation,0.3564999997615814,0.34496469558681214,-3.235709448102051,20.47090733630955,False,invalid: poor_band_rejection
TB_07+13_Mid_AA,ch_01,radial,0.2953000068664551,0.32932671930931406,11.522760464495027,173.37334783835888,True,quantitative
TB_07+13_Mid_AA,ch_02,radial,0.2953000068664551,0.3292769034840943,11.505890899963552,173.94999492676737,True,quantitative
TB_07+13_Mid_AA,ch_03,radial,0.2953000068664551,0.32884785583902365,11.360598778360366,136.20116015401362,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_04,radial,0.2953000068664551,0.32909977771119203,11.445909264750673,172.4216786002302,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_05,radial,0.2953000068664551,0.32632261820384195,10.505455677627658,46.111716202211376,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_06,radial,0.2953000068664551,0.3264562112291609,10.550695441329857,46.11150949220657,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_07,radial,0.2953000068664551,0.2945757040271655,-0.24527694630808025,168.8457815560818,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_08,radial,0.2953000068664551,0.2955808622603374,0.09510849554749672,88.53227090859414,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_09,radial,0.2953000068664551,0.32208444165551403,9.070245230699166,27.828422987079623,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_10,radial,0.2953000068664551,0.32278386614932203,9.307097407314355,28.23206856646538,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_11,radial,0.2953000068664551,0.34806264849222734,17.86747050420265,43.833535709238056,False,invalid: poor_band_rejection
TB_07+13_Mid_AA,ch_12,radial,0.2953000068664551,0.3476985085779268,17.744158649873697,44.5255417453289,False,invalid: poor_band_rejection
TB_07+13_Mid_AA,ch_13,radial,0.2953000068664551,0.3259717667984492,10.386643826210593,27.82855587208271,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_14,radial,0.2953000068664551,0.32597154695530217,10.38656937882085,27.6266887873888,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_15,radial,0.2953000068664551,0.3488952232754982,18.149412517040933,35.182042818069455,False,invalid: poor_band_rejection
TB_07+13_Mid_AA,ch_16,radial,0.2953000068664551,0.34889370168367373,18.14889724721733,34.86497920069694,False,invalid: poor_band_rejection
